"","","occ","ranges","mean_env","mean_cov","sum_cov"
"931","JS_farmland5921462_2","12","0.454546371","0.5927600735","0.563330745166667","6.759968942"
"932","JS_forest_Scaff0388146_28","28","0.71538516","0.514586583571429","1.23372596757143","34.544327092"
"933","JS_forest_Scaff0540985_1","12","0.341337434","0.497464165333333","0.535446570333333","6.425358844"
"934","JS_forest_Scaff0912840_1","4","0.277576216","0.621677821","1.27808059025","5.112322361"
"935","JS_forest_Scaff1056526_1","1","0","0.730074856","1.837638862","1.837638862"
"936","JS_forest_Scaff1316748_1","6","0.252693353","0.564196079166667","0.8866188955","5.319713373"
"937","JS_forest_Scaff1366482_2","23","0.623170246","0.417600635130435","1.24842845817391","28.713854538"
"938","JS_forest_Scaff1715393_1","8","0.285152536","0.402226595","1.494387825125","11.955102601"
"939","JS_forest_Scaff1911026_1","6","0.284530679","0.491605585166667","0.597091451833333","3.582548711"
"940","JS_forest_Scaff2121810_1","2","0.0628981699999999","0.509834363","1.543563425","3.08712685"
"941","JS_forest_Scaff2237358_1","21","0.554576337","0.633482440619048","0.463714314380952","9.738000602"
"942","JS_forest_Scaff2329207_1","3","0.165568803","0.476707896333333","1.389421419","4.168264257"
"943","JS_forest_Scaff2510936_1","3","0.247606601","0.600256357333333","1.50062821666667","4.50188465"
"944","JS_forest_Scaff2535587_1","2","0.141848895","0.6591504085","0.255349974","0.510699948"
"945","JS_forest_Scaff2666775_1","4","0.141848895","0.665640662","0.41366126225","1.654645049"
"946","JS_forest_Scaff2742636_2","20","0.431213717","0.57874675855","0.3729430085","7.45886017"
"947","JS_forest_Scaff3880878_3","3","0.198031415","0.445091470666667","2.15167474966667","6.455024249"
"948","JS_forest_Scaff3945137_1","20","0.341634892","0.5534195196","0.7879788624","15.759577248"
"949","JS_forest_Scaff4253590_10","2","0.0619592019999999","0.619205562","3.936580079","7.873160158"
"950","JS_forest_Scaff4359958_1","17","0.379840898","0.477462843705882","1.04519664005882","17.768342881"
"951","JS_forest_Scaff4750349_1","15","0.371438857","0.557163588866667","6.53126236193333","97.968935429"
"952","JS_forest_Scaff4992021_2","4","0.141848895","0.67318724425","0.8256832625","3.30273305"
"953","JS_tailings_Scaff094227_3","2","0.064240195","0.3461252425","3.834307662","7.668615324"
"954","JS_tailings_Scaff325904_8","1","0","0.314005145","6.030082007","6.030082007"
"955","JS_tailings_Scaff331031_1","1","0","0.314005145","3.117735434","3.117735434"
"956","JX_farmland_Scaff00135313_1","2","0.038753929","0.5083431815","1.527275821","3.054551642"
"957","JX_farmland_Scaff00234917_1","17","0.501651712","0.580432334647059","1.50052165488235","25.508868133"
"958","JX_farmland_Scaff00260620_1","1","0","0.618575044","3.330874365","3.330874365"
"959","JX_farmland_Scaff00282360_1","2","0.00125544","0.425625805","2.8582461315","5.716492263"
"960","JX_farmland_Scaff00432286_4","11","0.240374138","0.496778996090909","2.39204647636364","26.31251124"
"961","JX_farmland_Scaff00695913_2","2","0.00125544","0.425625805","2.7809131785","5.561826357"
"962","JX_farmland_Scaff01033251_1","14","0.3873611","0.503608836071429","0.430476578428571","6.026672098"
"963","JX_farmland_Scaff01504457_1","5","0.096837114","0.472764053","0.7823602948","3.911801474"
"964","JX_farmland_Scaff02101476_2","12","0.364967546","0.625812595416667","0.71574864775","8.588983773"
"965","JX_farmland_Scaff02116653_1","2","0.049705044","0.593722522","2.0022857525","4.004571505"
"966","JX_farmland_Scaff02309066_1","8","0.196386597","0.54001455375","1.3372956625","10.6983653"
"967","JX_farmland_Scaff02612920_10","2","0.00125544","0.425625805","5.188803015","10.37760603"
"968","JX_farmland_Scaff02671546_1","6","0.196306822","0.601306919166667","0.9632383665","5.779430199"
"969","JX_farmland_Scaff02766611_1","10","0.370251785","0.4780992636","0.5208531472","5.208531472"
"970","JX_farmland_Scaff02873217_1","4","0.134295943","0.45877716275","0.36575194575","1.463007783"
"971","JX_farmland_Scaff03274704_1","11","0.454546371","0.563861186818182","0.716672273454545","7.883395008"
"972","JX_farmland_Scaff03412888_2","1","0","0.393424203","1.811514897","1.811514897"
"973","JX_farmland_Scaff03422187_2","8","0.252310663","0.582527427625","0.848325126375","6.786601011"
"974","JX_farmland_Scaff03575041_1","3","0.257709873","0.587787484333333","0.320025306","0.960075918"
"975","JX_farmland_Scaff03589797_1","26","0.460710025","0.498715420961538","0.763028345615385","19.838736986"
"976","JX_farmland_Scaff03723003_1","6","0.178856975","0.4967928025","6.71085703416667","40.265142205"
"977","JX_farmland_Scaff04009138_1","4","0.30080896","0.4921750105","2.694318652","10.777274608"
"978","JX_farmland_Scaff04038443_10","20","0.432952307","0.51722610325","0.79813185375","15.962637075"
"979","JX_farmland_Scaff04456817_1","4","0.486873766","0.5309817115","1.435683211","5.742732844"
"980","JX_farmland_Scaff04794077_1","2","0.01935627","0.383746068","1.151178167","2.302356334"
"981","JX_farmland_Scaff04818137_1","3","0.241482489","0.595689259666667","0.684725388333333","2.054176165"
"982","JX_farmland_Scaff04931390_1","3","0.284130611","0.520126768666667","1.43692124533333","4.310763736"
"983","JX_farmland_Scaff04972154_1","4","0.066450521","0.51666674825","0.463891261","1.855565044"
"984","JX_farmland_Scaff05148420_3","22","0.401758515","0.554435644772727","1.94647697840909","42.822493525"
"985","JX_farmland_Scaff05209305_1","36","0.397312554","0.599253280111111","0.5979092475","21.52473291"
"986","JX_farmland_Scaff05271261_1","1","0","0.610292876","2.52147988","2.52147988"
"987","JX_farmland_Scaff05480861_1","2","0.218955944","0.637198118","1.048752769","2.097505538"
"988","JX_farmland_Scaff05539698_1","5","0.179197337","0.62361658","1.0609849168","5.304924584"
"989","JX_farmland_Scaff05542262_1","9","0.388025384","0.594470349444444","0.645835238888889","5.81251715"
"990","JX_farmland_Scaff05825905_2","20","0.410317493","0.4660893983","1.2547028842","25.094057684"
"991","JX_farmland_Scaff05913312_1","5","0.259666151","0.4049244312","0.7007953358","3.503976679"
"992","JX_farmland_Scaff06043014_2","4","0.299282829","0.4990183485","1.183380277","4.733521108"
"993","JX_farmland_Scaff06684413_2","5","0.180142467","0.538466192","0.928038391","4.640191955"
"994","JX_farmland_Scaff06770317_1","1","0","0.618575044","2.218022887","2.218022887"
"995","JX_farmland_Scaff07166855_1","23","0.435555143","0.559692249695652","0.788023277391304","18.12453538"
"996","JX_farmland_Scaff07471765_1","6","0.369076595","0.492278936","0.366735960333333","2.200415762"
"997","JX_farmland_Scaff07794619_1","4","0.257709873","0.61812278725","0.54008527125","2.160341085"
"998","JX_farmland_Scaff07890680_1","4","0.439761833","0.37521921625","0.7930293675","3.17211747"
"999","JX_farmland_Scaff08030207_1","13","0.371000839","0.523652606615385","0.593189236692308","7.711460077"
"1000","JX_farmland_Scaff08126381_1","16","0.384413999","0.5115268630625","1.525551321125","24.408821138"
"1001","JX_farmland_Scaff08337898_1","10","0.406075225","0.4503759928","0.5793920321","5.793920321"
"1002","JX_farmland_Scaff08353271_1","6","0.187668045","0.437255176333333","1.19884819216667","7.193089153"
"1003","JX_farmland_Scaff08369465_1","2","0.083314961","0.5306236975","2.102957176","4.205914352"
"1004","JX_farmland_Scaff08487939_1","5","0.303727757","0.5886272148","0.4824018172","2.412009086"
"1005","JX_farmland_Scaff08489169_3","9","0.235346971","0.638019531444444","0.52462488","4.72162392"
"1006","JX_farmland_Scaff08761420_1","3","0.0270290639999999","0.568910846666667","1.325075936","3.975227808"
"1007","JX_farmland_Scaff09064492_1","1","0","0.488966217","1.33879827","1.33879827"
"1008","JX_farmland_Scaff09326393_1","4","0.109424067","0.44432878725","0.73318413825","2.932736553"
"1009","JX_farmland_Scaff09426526_1","10","0.297535156","0.3822467086","0.4240314228","4.240314228"
"1010","JX_farmland_Scaff09502238_1","14","0.443785233","0.460285693214286","0.320599298142857","4.488390174"
"1011","JX_farmland_Scaff09593955_1","10","0.426824877","0.5447306188","1.9263622171","19.263622171"
"1012","JX_farmland_Scaff09701567_1","18","0.369076595","0.505778419444444","1.40255338","25.24596084"
"1013","JX_farmland_Scaff09729639_1","10","0.426824877","0.5104420882","2.9708921877","29.708921877"
"1014","JX_farmland_Scaff09852689_1","1","0","0.488966217","2.520428876","2.520428876"
"1015","JX_farmland_Scaff09935501_1","1","0","0.74667609","5.849045476","5.849045476"
"1016","JX_farmland_Scaff10609910_2","16","0.369076595","0.4652542331875","2.4043182125","38.4690914"
"1017","JX_farmland_Scaff10801269_1","1","0","0.393424203","3.788892081","3.788892081"
"1018","JX_farmland_Scaff10944671_1","4","0.426824877","0.5208034165","1.33633173225","5.345326929"
"1019","JX_farmland_Scaff11498724_1","3","0.0639359","0.446728531666667","1.93704527666667","5.81113583"
"1020","JX_farmland_Scaff11892917_1","2","0.049705044","0.593722522","1.6108709145","3.221741829"
"1021","JX_farmland_Scaff12152936_1","18","0.245910727","0.496361245388889","0.526822419944444","9.482803559"
"1022","JX_farmland_Scaff12199208_2","7","0.180142467","0.549255926571429","1.12310984514286","7.861768916"
"1023","JX_farmland_Scaff12496576_1","8","0.295648255","0.510504499875","1.897778726375","15.182229811"
"1024","JX_farmland_Scaff12523030_1","11","0.235565525","0.440517645454545","1.46696446490909","16.136609114"
"1025","JX_farmland_Scaff12527682_1","4","0.213438128","0.47852042775","0.89358252725","3.574330109"
"1026","JX_farmland_Scaff13013057_1","1","0","0.555416738","2.55335683","2.55335683"
"1027","JX_farmland_Scaff13298046_1","7","0.278849292","0.426532390142857","0.646088742714286","4.522621199"
"1028","JX_farmland_Scaff13500248_4","9","0.369076595","0.484192927444444","0.718485113222222","6.466366019"
"1029","JX_farmland_Scaff13658736_1","5","0.494834109","0.4737457658","0.8121150926","4.060575463"
"1030","JX_farmland_Scaff13760207_1","2","0.049705044","0.593722522","1.901892373","3.803784746"
"1031","JX_farmland_Scaff13878442_1","2","0.021631362","0.471652574","1.8535272735","3.707054547"
"1032","JX_farmland_Scaff13940301_1","17","0.239149335","0.556637270117647","1.00266314658824","17.045273492"
"1033","JX_farmland_Scaff14024813_1","11","0.369076595","0.464670280636364","3.38247077672727","37.207178544"
"1034","JX_farmland_Scaff14460026_1","1","0","0.426253525","2.918584631","2.918584631"
"1035","JX_farmland_Scaff14557720_1","2","0.031610119","0.6343801035","0.9096665795","1.819333159"
"1036","JX_farmland_Scaff15035467_1","24","0.567200676","0.64280746975","0.983672985416667","23.60815165"
"1037","JX_farmland_Scaff15162902_1","18","0.431213717","0.534413274388889","0.875065241888889","15.751174354"
"1038","JX_farmland_Scaff15185006_1","6","0.363869791","0.488578845166667","0.482488283","2.894929698"
"1039","JX_farmland_Scaff15272246_2","2","0.046293866","0.595428111","1.120414535","2.24082907"
"1040","JX_farmland_Scaff15378239_1","3","0.066450521","0.524034367","2.04490758466667","6.134722754"
"1041","JX_farmland_Scaff15619156_1","17","0.454546371","0.595448560058824","0.439177900411765","7.466024307"
"1042","JX_farmland_Scaff15681279_1","2","0.038753929","0.5083431815","0.9095407715","1.819081543"
"1043","JX_farmland_Scaff15768771_1","6","0.30080896","0.542393775666667","0.592417916333333","3.554507498"
"1044","JX_farmland_Scaff16040823_1","6","0.276746992","0.478380410333333","0.907509949833333","5.445059699"
"1045","JX_farmland_Scaff16199844_1","2","0.257709873","0.6178211535","1.343973813","2.687947626"
"1046","JX_farmland_Scaff16256496_1","5","0.284130611","0.5161863032","1.2232031658","6.116015829"
"1047","JX_farmland_Scaff16514438_1","3","0.433386751","0.506539138333333","1.84654447566667","5.539633427"
"1048","JX_farmland_Scaff16666267_2","31","0.656747967","0.55276208883871","0.509689946935484","15.800388355"
"1049","JX_farmland_Scaff16725533_1","3","0.205191982","0.649823245","1.24685624233333","3.740568727"
"1050","JX_farmland_Scaff16851420_2","2","0.00125544","0.425625805","3.041469714","6.082939428"
"1051","JX_farmland_Scaff17344302_4","50","0.753584375","0.59302018178","1.30509492816","65.254746408"
"1052","JX_farmland_Scaff17373191_5","21","0.435555143","0.609689516238095","0.916561674","19.247795154"
"1053","JX_farmland_Scaff17479601_1","2","0.00125544","0.425625805","0.6615276015","1.323055203"
"1054","JX_farmland_Scaff17512359_1","7","0.369076595","0.515421856142857","0.295102266","2.065715862"
"1055","JX_farmland_Scaff17853525_3","4","0.095509782","0.4334024495","2.55505460925","10.220218437"
"1056","JX_farmland_Scaff17857435_1","13","0.368619966","0.592615809461538","0.348875998615385","4.535387982"
"1057","JX_farmland_Scaff17968098_1","2","0.00125544","0.425625805","1.990609163","3.981218326"
"1058","JX_farmland_Scaff17980806_1","1","0","0.74667609","2.503620386","2.503620386"
"1059","JX_farmland_Scaff18003720_1","21","0.410857376","0.550953734666667","0.845075995095238","17.746595897"
"1060","JX_farmland_Scaff18359698_1","3","0.331027405","0.477947609666667","2.21813159766667","6.654394793"
"1061","JX_farmland_Scaff18628002_2","4","0.207868933","0.436214328","1.1408114075","4.56324563"
"1062","JX_farmland_Scaff19316088_1","6","0.39942657","0.597458576666667","0.665106656","3.990639936"
"1063","JX_farmland_Scaff19318997_1","3","0.032829322","0.414891937666667","1.36614860066667","4.098445802"
"1064","JX_farmland_Scaff19378622_1","2","0.149455983","0.5355648845","0.8633983875","1.726796775"
"1065","JX_farmland_Scaff19666297_1","3","0.017933789","0.419857115333333","1.32171672966667","3.965150189"
"1066","JX_farmland_Scaff19888475_1","1","0","0.555416738","1.521627696","1.521627696"
"1067","JX_farmland_Scaff20021930_1","2","0.038753929","0.5083431815","1.693673848","3.387347696"
"1068","JX_farmland_Scaff20375895_1","1","0","0.74667609","2.329890748","2.329890748"
"1069","JX_farmland_Scaff20554180_1","13","0.227789467","0.584132740153846","0.783318484615385","10.1831403"
"1070","JX_farmland_Scaff20568001_1","5","0.410317493","0.4696250988","0.9086186104","4.543093052"
"1071","JX_farmland_Scaff20960053_2","4","0.410317493","0.46479787725","1.393687284","5.574749136"
"1072","JX_farmland_Scaff21113670_1","6","0.154101305","0.619258048333333","1.11960905316667","6.717654319"
"1073","JX_farmland_Scaff21137215_1","4","0.353251887","0.53670257825","0.5132862295","2.053144918"
"1074","JX_farmland_Scaff21166835_1","16","0.410317493","0.444471215875","1.025117023125","16.40187237"
"1075","JX_farmland_Scaff21242390_1","10","0.518164709","0.4625862873","0.611489117","6.11489117"
"1076","JX_farmland_Scaff22304398_1","8","0.209227763","0.58054400975","0.852566236375","6.820529891"
"1077","JX_farmland_Scaff22352041_1","2","0.038753929","0.5083431815","1.504291924","3.008583848"
"1078","JX_farmland_Scaff22424280_1","2","0.049705044","0.593722522","1.9953180775","3.990636155"
"1079","JX_farmland_Scaff22433436_2","1","0","0.74667609","1.421818952","1.421818952"
"1080","JX_farmland_Scaff23018477_1","1","0","0.709128696","2.016982923","2.016982923"
"1081","JX_farmland_Scaff23034989_1","27","0.459670729","0.501348901888889","0.365398795148148","9.865767469"
"1082","JX_farmland_Scaff23348300_1","1","0","0.426253525","2.768496326","2.768496326"
"1083","JX_farmland_Scaff23650254_1","3","0.066450521","0.524034367","1.12470936733333","3.374128102"
"1084","JX_farmland_Scaff23881837_1","4","0.373497228","0.4740029435","0.826117388","3.304469552"
"1085","JX_forest_Scaff0078606_2","3","0.288443737","0.391099131333333","4.50610125333333","13.51830376"
"1086","JX_forest_Scaff0129225_1","13","0.347630845","0.535861730384615","0.968220735923077","12.586869567"
"1087","JX_forest_Scaff0172334_1","2","0.025505644","0.216547244","1.8957016035","3.791403207"
"1088","JX_forest_Scaff0372084_7","2","0.091741954","0.381502445","6.545879211","13.091758422"
"1089","JX_forest_Scaff0520462_2","2","0.165568803","0.4584990465","3.5074927235","7.014985447"
"1090","JX_forest_Scaff0632955_1","2","0.035868154","0.293484979","3.6480661005","7.296132201"
"1091","JX_forest_Scaff0650412_1","9","0.349149114","0.379859082888889","3.97955645822222","35.816008124"
"1092","JX_forest_Scaff0855817_1","3","0.072921721","0.383524648666667","7.91260730266667","23.737821908"
"1093","JX_forest_Scaff1254903_1","6","0.237186897","0.4368190875","2.1676100165","13.005660099"
"1094","JX_forest_Scaff1848205_1","29","0.490620258","0.477527038206897","1.43494834703448","41.613502064"
"1095","JX_forest_Scaff2177745_1","4","0.223579","0.2906425205","4.8896086285","19.558434514"
"1096","JX_forest_Scaff2575305_1","3","0.08211899","0.272090008","1.721217597","5.163652791"
"1097","JX_forest_Scaff3000252_1","1","0","0.243646143","3.916442417","3.916442417"
"1098","JX_forest_Scaff3032106_1","4","0.07973918","0.39389300775","1.07161384525","4.286455381"
"1099","JX_forest_Scaff3121239_1","4","0.232634724","0.43211689375","5.1750304735","20.700121894"
"1100","JX_forest_Scaff3286576_1","1","0","0.278269163","5.067120937","5.067120937"
"1101","JX_forest_Scaff3616051_3","5","0.296659901","0.429713565","1.8007686284","9.003843142"
"1102","JX_forest_Scaff3969929_2","5","0.234807052","0.3685821916","2.9456518184","14.728259092"
"1103","JX_forest_Scaff4088493_1","6","0.223579","0.318952732666667","8.3884419125","50.330651475"
"1104","JX_forest_Scaff4963853_1","4","0.21967229","0.37287476575","1.67889676025","6.715587041"
"1105","JX_forest_Scaff5527121_3","1","0","0.375714645","6.129621003","6.129621003"
"1106","JX_forest_Scaff5713962_1","8","0.283000664","0.453383231375","1.578755606875","12.630044855"
"1107","JX_forest_Scaff5798155_1","7","0.252544924","0.488112471714286","1.25019579028571","8.751370532"
"1108","JX_forest_Scaff5842001_1","16","0.317293583","0.3308175781875","1.0675917816875","17.081468507"
"1109","JX_forest_Scaff6642796_1","6","0.223579","0.3326053585","2.85076086933333","17.104565216"
"1110","JX_forest_Scaff6691585_1","13","0.563402543","0.488726589538462","1.08811456453846","14.145489339"
"1111","JX_forest_Scaff6726182_1","2","0.141420602","0.274504723","2.1643577835","4.328715567"
"1112","JX_forest_Scaff6727349_1","1","0","0.229300066","10.28715657","10.28715657"
"1113","JX_forest_Scaff6928416_1","3","0.223579","0.286822636666667","1.412948548","4.238845644"
"1114","JX_forest_Scaff6975510_1","1","0","0.427373422","2.201286327","2.201286327"
"1115","JX_forest_Scaff8177995_1","1","0","0.203794422","3.894018279","3.894018279"
"1116","JX_forest_Scaff8532197_1","9","0.243468956","0.448559312777778","1.05807084477778","9.522637603"
"1117","JX_forest_Scaff8912473_1","3","0.131837046","0.256241985333333","1.26138664533333","3.784159936"
"1118","JX_forest_Scaff9298586_1","4","0.072921721","0.38157214775","1.051963235","4.20785294"
"1119","JX_tailings_Scaff0089134_4","8","0.336643174","0.358465404125","5.927734938375","47.421879507"
"1120","JX_tailings_Scaff0179934_5","18","0.475987174","0.372819571388889","58.9742749387222","1061.536948897"
"1121","JX_tailings_Scaff0180410_1","10","0.517276848","0.3784906902","0.9126539606","9.126539606"
"1122","JX_tailings_Scaff0232282_1","11","0.336643174","0.367836912090909","1.01674384190909","11.184182261"
"1123","JX_tailings_Scaff0357891_1","2","0.087299803","0.4218952415","4.3559155765","8.711831153"
"1124","JX_tailings_Scaff0422354_1","1","0","0.249091468","3.518899998","3.518899998"
"1125","JX_tailings_Scaff0458374_1","2","0.142454464","0.3203187","7.1129879535","14.225975907"
"1126","JX_tailings_Scaff0504207_5","14","0.517276848","0.357850462857143","2.447413503","34.263789042"
"1127","JX_tailings_Scaff0511917_1","4","0.436683175","0.362052047","15.62005773275","62.480230931"
"1128","JX_tailings_Scaff0523790_1","12","0.480983388","0.409266094833333","21.3851559940833","256.621871929"
"1129","JX_tailings_Scaff0632701_6","1","0","0.173527405","18.43617261","18.43617261"
"1130","JX_tailings_Scaff0634206_1","1","0","0.40727065","1.842806445","1.842806445"
"1131","JX_tailings_Scaff0653891_1","6","0.45131222","0.406655427","2.15991831083333","12.959509865"
"1132","JX_tailings_Scaff0706159_23","1","0","0.213501988","6.395821856","6.395821856"
"1133","JX_tailings_Scaff0846263_1","25","0.652048907","0.35963355452","0.58679486344","14.669871586"
"1134","JX_tailings_Scaff0881098_74","5","0.261079111","0.4049708646","2.4463137566","12.231568783"
"1135","JX_tailings_Scaff0931845_2","3","0.330492452","0.573332087","10.8278778486667","32.483633546"
"1136","JX_tailings_Scaff0931945_1","1","0","0.249091468","2.510914448","2.510914448"
"1137","JX_tailings_Scaff0943223_1","3","0.129153872","0.311525332","1.973452958","5.920358874"
"1138","JX_tailings_Scaff1101902_21","5","0.264838276","0.2754271644","3.2298998674","16.149499337"
"1139","JX_tailings_Scaff1167732_1","1","0","0.40727065","2.287801588","2.287801588"
"1140","JX_tailings_Scaff1309978_1","2","0.159498999","0.3288409675","3.0945401185","6.189080237"
"1141","JX_tailings_Scaff1421953_1","1","0","0.40727065","1.51779842","1.51779842"
"1142","JX_tailings_Scaff1529696_4","4","0.474088295","0.32093414025","4.140681041","16.562724164"
"1143","JX_tailings_Scaff1608733_7","2","0.03558948","0.231296728","33.195467605","66.39093521"
"1144","JX_tailings_Scaff1647893_1","1","0","0.40727065","3.797618033","3.797618033"
"1145","JX_tailings_Scaff1916662_1","6","0.266057364","0.2590056745","39.4259496505","236.555697903"
"1146","JX_tailings_Scaff1933650_1","1","0","0.76433255","3.344566375","3.344566375"
"1147","JX_tailings_Scaff2033888_1","3","0.243132532","0.372238315333333","1.19161846866667","3.574855406"
"1148","JX_tailings_Scaff2036411_1","6","0.304922604","0.356595866833333","3.92804348633333","23.568260918"
"1149","JX_tailings_Scaff2089515_30","11","0.419701509","0.390142195","7.27617833790909","80.037961717"
"1150","JX_tailings_Scaff2262697_1","6","0.336643174","0.359260992833333","0.827299340333333","4.963796042"
"1151","JX_tailings_Scaff2273442_1","7","0.476657758","0.407555561857143","0.559407193571429","3.915850355"
"1152","JX_tailings_Scaff2366945_4","1","0","0.263385302","3.097550275","3.097550275"
"1153","JX_tailings_Scaff2468603_1","1","0","0.76433255","3.914324214","3.914324214"
"1154","JX_tailings_Scaff2481556_1","2","0.00841282599999998","0.403064237","1.5555446175","3.111089235"
"1155","JX_tailings_Scaff2513217_1","6","0.264838276","0.298166063333333","67.9892154375","407.935292625"
"1156","LN_farmland_Scaff0033819_1","3","0.026284802","0.339118344333333","1.47575276933333","4.427258308"
"1157","LN_farmland_Scaff0074676_1","3","0.168586053","0.386552094666667","0.680604472666667","2.041813418"
"1158","LN_farmland_Scaff0261750_3","20","0.623170246","0.4811871122","0.6600229069","13.200458138"
"1159","LN_farmland_Scaff0899823_1","47","0.753584375","0.54668684887234","0.739627208212766","34.762478786"
"1160","LN_farmland_Scaff0903906_1","7","0.307541059","0.443869153428571","0.380605789571429","2.664240527"
"1161","LN_farmland_Scaff1039991_1","8","0.453111235","0.437601466","0.59008137725","4.720651018"
"1162","LN_farmland_Scaff1422649_1","2","0.113764794","0.40013443","0.3340034725","0.668006945"
"1163","LN_farmland_Scaff1443662_2","17","0.384387538","0.476223377647059","0.419456928941176","7.130767792"
"1164","LN_farmland_Scaff1678465_1","5","0.205611584","0.3431595734","0.9344890956","4.672445478"
"1165","LN_farmland_Scaff1752100_1","16","0.384855418","0.447183109875","2.296189556875","36.73903291"
"1166","LN_farmland_Scaff1864119_1","45","0.753584375","0.543623110977778","0.975287942133333","43.887957396"
"1167","LN_farmland_Scaff2099999_1","7","0.273337967","0.384950731","0.423256243285714","2.962793703"
"1168","LN_farmland_Scaff2117118_1","13","0.453111235","0.402805745923077","1.12393107523077","14.611103978"
"1169","LN_farmland_Scaff2300091_1","13","0.287366087","0.473585077846154","0.548322767384615","7.128195976"
"1170","LN_farmland_Scaff2707946_1","17","0.481382601","0.391611150176471","0.859033346294118","14.603566887"
"1171","LN_farmland_Scaff2906995_1","3","0.286383777","0.428131958666667","0.839781113","2.519343339"
"1172","LN_farmland_Scaff2922016_1","21","0.507724881","0.498967046714286","1.13021129309524","23.734437155"
"1173","LN_farmland_Scaff2989806_1","8","0.359182983","0.498393178","0.627926667875","5.023413343"
"1174","LN_farmland_Scaff3128817_1","7","0.453111235","0.440591187142857","0.974944646142857","6.824612523"
"1175","LN_farmland_Scaff3306356_1","14","0.406165757","0.508460754642857","0.460556199071429","6.447786787"
"1176","LN_farmland_Scaff3422635_1","6","0.309001113","0.364217086333333","0.525020466","3.150122796"
"1177","LN_farmland_Scaff3879674_1","6","0.262840286","0.4040516105","0.372147015833333","2.232882095"
"1178","LN_forest_Scaff0071897_1","9","0.347206698","0.446788458444444","0.938258289","8.444324601"
"1179","LN_forest_Scaff0127278_8","23","0.487785511","0.459172699217391","1.46934354878261","33.794901622"
"1180","LN_forest_Scaff0484178_1","40","0.568290459","0.4075797166","1.5374410899","61.497643596"
"1181","LN_forest_Scaff1003867_1","12","0.453672955","0.399535068","0.519602963416667","6.235235561"
"1182","LN_forest_Scaff1355912_1","1","0","0.589592989","3.83908537","3.83908537"
"1183","LN_forest_Scaff1747715_1","20","0.753584375","0.5615998698","0.36807660335","7.361532067"
"1184","LN_forest_Scaff1806056_1","25","0.395232788","0.50722951076","0.337396722","8.43491805"
"1185","LN_forest_Scaff2345353_1","10","0.340957968","0.4146020212","0.4728310695","4.728310695"
"1186","LN_forest_Scaff2771478_1","10","0.28537892","0.4836440586","0.4877983994","4.877983994"
"1187","LN_forest_Scaff2997056_1","62","0.464126985","0.522304667370968","0.684672588193548","42.449700468"
"1188","LN_forest_Scaff3175380_2","13","0.512425332","0.421275583846154","0.820345397230769","10.664490164"
"1189","LN_forest_Scaff3600972_1","5","0.343177364","0.4245742042","0.920807383","4.604036915"
"1190","LN_forest_Scaff3603946_1","15","0.512425332","0.398826735133333","0.849550048666667","12.74325073"
"1191","LN_forest_Scaff3697420_1","12","0.301608912","0.594388631083333","0.523159386166667","6.277912634"
"1192","LN_forest_Scaff3889837_3","11","0.501651712","0.499929264636364","1.06983994554545","11.768239401"
"1193","NM_farmland_Scaff0213048_1","3","0.022473874","0.441976519666667","1.04238176066667","3.127145282"
"1194","NM_farmland_Scaff0218208_2","11","0.384387538","0.42103477","1.04983515681818","11.548186725"
"1195","NM_farmland_Scaff0475683_1","1","0","0.429553335","3.133227472","3.133227472"
"1196","NM_farmland_Scaff0719802_1","4","0.102692564","0.50416156025","0.90554389","3.62217556"
"1197","NM_farmland_Scaff0730536_1","11","0.453083259","0.426933580545455","1.38247071136364","15.207177825"
"1198","NM_farmland_Scaff1048622_1","5","0.12830089","0.440205897","0.5235098182","2.617549091"
"1199","NM_farmland_Scaff1074783_1","9","0.708356736","0.563503980444444","0.602181145111111","5.419630306"
"1200","NM_farmland_Scaff1297175_1","3","0.102692564","0.503836392666667","1.53598202466667","4.607946074"
"1201","NM_farmland_Scaff1458325_1","20","0.434511075","0.54011036215","0.60220498025","12.044099605"
"1202","NM_farmland_Scaff1802044_1","1","0","0.453558103","3.169639997","3.169639997"
"1203","NM_farmland_Scaff2008324_13","15","0.305349529","0.433074183133333","1.75223482806667","26.283522421"
"1204","NM_farmland_Scaff2373040_1","1","0","0.452027209","2.454604256","2.454604256"
"1205","NM_farmland_Scaff2455530_1","27","0.573056188","0.408480081481481","3.09870327874074","83.664988526"
"1206","NM_farmland_Scaff2826157_1","2","0.01479568","0.436951175","2.099478513","4.198957026"
"1207","NM_farmland_Scaff2937444_1","3","0.022473874","0.441976519666667","1.117867467","3.353602401"
"1208","NM_farmland_Scaff3085726_1","9","0.23388295","0.358204241","0.634335792","5.709022128"
"1209","NM_farmland_Scaff3147061_1","2","0.078840105","0.4126071565","2.0337556235","4.067511247"
"1210","NM_farmland_Scaff3361989_1","4","0.0922033030000001","0.46192154925","0.51336546475","2.053461859"
"1211","NM_farmland_Scaff3379426_1","12","0.563402543","0.527219614083333","0.322781087333333","3.873373048"
"1212","NM_farmland_Scaff4462904_1","3","0.022473874","0.441976519666667","1.25605912033333","3.768177361"
"1213","NM_farmland_Scaff4474576_2","8","0.135133245","0.40899298625","1.257587414875","10.060699319"
"1214","NM_farmland_Scaff4654525_1","25","0.592172633","0.45010464904","0.42874306352","10.718576588"
